ordre;famille;cd_nom;lb_nom;nom_vern;habitat;statut;url
Charadriiformes;Scolopacidae;199353;Calidris ruficollis;Bécasseau à cou roux;3;B;https://inpn.mnhn.fr/espece/cd_nom/199353
Charadriiformes;Scolopacidae;199352;Calidris tenuirostris;Bécasseau de l'Anadyr;3;;https://inpn.mnhn.fr/espece/cd_nom/199352
Charadriiformes;Scolopacidae;441941;Gallinago paraguaiae;Bécassine sud-américaine, Bécassine de Magellan ;3;;https://inpn.mnhn.fr/espece/cd_nom/441941
Charadriiformes;Scolopacidae;441942;Gallinago undulata;Bécassine géante ;3;;https://inpn.mnhn.fr/espece/cd_nom/441942
Charadriiformes;Scolopacidae;199363;Heteroscelus brevipes;Chevalier de Sibérie;3;;https://inpn.mnhn.fr/espece/cd_nom/199363
Charadriiformes;Scolopacidae;814097;Totanus brevipes;Chevalier de Sibérie;3;;https://inpn.mnhn.fr/espece/cd_nom/814097
Charadriiformes;Scolopacidae;442470;Tringa brevipes;Chevalier de Sibérie;3;;https://inpn.mnhn.fr/espece/cd_nom/442470
Charadriiformes;Scolopacidae;432721;Heteroscelus incanus;;3;;https://inpn.mnhn.fr/espece/cd_nom/432721
Charadriiformes;Scolopacidae;442471;Tringa incana;;3;;https://inpn.mnhn.fr/espece/cd_nom/442471
Charadriiformes;Scolopacidae;2567;Limosa limosa islandica;;3;P;https://inpn.mnhn.fr/espece/cd_nom/2567
Charadriiformes;Scolopacidae;2566;Limosa limosa limosa;;3;P;https://inpn.mnhn.fr/espece/cd_nom/2566
Charadriiformes;Scolopacidae;199357;Numenius minutus;Courlis nain;3;;https://inpn.mnhn.fr/espece/cd_nom/199357
Charadriiformes;Scolopacidae;520934;Numenius phaeopus hudsonicus;Courlis hudsonien;3;;https://inpn.mnhn.fr/espece/cd_nom/520934
Charadriiformes;Scolopacidae;442142;Numenius tahitiensis;;3;;https://inpn.mnhn.fr/espece/cd_nom/442142
Charadriiformes;Scolopacidae;418827;Prosobonia cancellata;;3;;https://inpn.mnhn.fr/espece/cd_nom/418827
Charadriiformes;Scolopacidae;457198;Aechmorhynchus cancellatus;;3;;https://inpn.mnhn.fr/espece/cd_nom/457198
Charadriiformes;Scolopacidae;418828;Prosobonia ellisi;;3;A;https://inpn.mnhn.fr/espece/cd_nom/418828
Charadriiformes;Scolopacidae;418829;Prosobonia leucoptera;;3;A;https://inpn.mnhn.fr/espece/cd_nom/418829
Charadriiformes;Scolopacidae;778910;Prosobonia parvirostris;;3;A;https://inpn.mnhn.fr/espece/cd_nom/778910
Charadriiformes;Scolopacidae;442346;Scolopax minor;Bécasse d'Amérique;3;;https://inpn.mnhn.fr/espece/cd_nom/442346
Charadriiformes;Scolopacidae;2559;Scolopax rusticola;Bécasse des bois;3;P;https://inpn.mnhn.fr/espece/cd_nom/2559
Charadriiformes;Scolopacidae;2561;Scolopax scolopax;Bécasse des bois;3;P;https://inpn.mnhn.fr/espece/cd_nom/2561
Charadriiformes;Scolopacidae;2589;Tringa totanus robusta;;3;P;https://inpn.mnhn.fr/espece/cd_nom/2589
Charadriiformes;Scolopacidae;2590;Tringa totanus totanus;;3;P;https://inpn.mnhn.fr/espece/cd_nom/2590
Passeriformes;Saxicolidae;4001;Erithacus rubecula;Rougegorge familier;3;P;https://inpn.mnhn.fr/espece/cd_nom/4001
Passeriformes;Saxicolidae;4004;Erithacus rubecula armoricanus;Rougegorge familier;3;P;https://inpn.mnhn.fr/espece/cd_nom/4004
Passeriformes;Saxicolidae;4005;Erithacus rubecula melophilus;Rougegorge familier;3;P;https://inpn.mnhn.fr/espece/cd_nom/4005
Passeriformes;Saxicolidae;4006;Erithacus rubecula rubecula;Rougegorge familier;3;P;https://inpn.mnhn.fr/espece/cd_nom/4006
Passeriformes;Saxicolidae;4007;Erithacus rubecula sardus;Rougegorge familier;3;P;https://inpn.mnhn.fr/espece/cd_nom/4007
Passeriformes;Saxicolidae;4008;Erithacus rubecula witherbyi;Rougegorge familier;3;P;https://inpn.mnhn.fr/espece/cd_nom/4008
Passeriformes;Saxicolidae;4003;Motacilla rubecula;Rougegorge familier;3;P;https://inpn.mnhn.fr/espece/cd_nom/4003
Passeriformes;Saxicolidae;4027;Luscinia svecica cyanecula;;3;P;https://inpn.mnhn.fr/espece/cd_nom/4027
Passeriformes;Saxicolidae;4028;Luscinia svecica namnetum;;3;E;https://inpn.mnhn.fr/espece/cd_nom/4028
Passeriformes;Saxicolidae;4026;Luscinia svecica svecica;;3;P;https://inpn.mnhn.fr/espece/cd_nom/4026
Passeriformes;Saxicolidae;4040;Phoenicurus phoenicurus;Rougequeue à front blanc;3;P;https://inpn.mnhn.fr/espece/cd_nom/4040
Passeriformes;Saxicolidae;4042;Motacilla phoenicurus;Rougequeue à front blanc;3;P;https://inpn.mnhn.fr/espece/cd_nom/4042
Passeriformes;Saxicolidae;197401;Saxicola;;3;P;
Passeriformes;Saxicolidae;836856;Saxicola maurus;Tarier oriental;3;B;https://inpn.mnhn.fr/espece/cd_nom/836856
Passeriformes;Saxicolidae;4059;Saxicola maura;Tarier oriental;3;B;https://inpn.mnhn.fr/espece/cd_nom/4059
Passeriformes;Saxicolidae;458695;Saxicola torquata maura;Tarier oriental;3;B;https://inpn.mnhn.fr/espece/cd_nom/458695
Passeriformes;Saxicolidae;599963;Saxicola torquatus maurus;Tarier oriental;3;B;https://inpn.mnhn.fr/espece/cd_nom/599963
Passeriformes;Saxicolidae;4049;Saxicola rubetra;Traquet tarier, Tarier des prés;3;P;https://inpn.mnhn.fr/espece/cd_nom/4049
Passeriformes;Saxicolidae;4051;Motacilla rubetra;Traquet tarier, Tarier des prés;3;P;https://inpn.mnhn.fr/espece/cd_nom/4051
Passeriformes;Saxicolidae;199425;Saxicola rubicola;Tarier pâtre;3;P;https://inpn.mnhn.fr/espece/cd_nom/199425
Passeriformes;Saxicolidae;782303;Motacilla rubicola;Tarier pâtre;3;P;https://inpn.mnhn.fr/espece/cd_nom/782303
Passeriformes;Saxicolidae;4057;Saxicola torquata rubicola;Tarier pâtre;3;P;https://inpn.mnhn.fr/espece/cd_nom/4057
Passeriformes;Saxicolidae;4053;Saxicola torquata;Tarier pâtre;3;P;https://inpn.mnhn.fr/espece/cd_nom/4053
Passeriformes;Saxicolidae;782304;Saxicola torquatus rubicola;Tarier pâtre;3;P;https://inpn.mnhn.fr/espece/cd_nom/782304
Passeriformes;Saxicolidae;459524;Saxicola torquatus;Tarier pâtre;3;P;https://inpn.mnhn.fr/espece/cd_nom/459524
Passeriformes;Saxicolidae;432586;Saxicola tectes;Traquet de la Réunion, Tarier de la Réunion;3;A;https://inpn.mnhn.fr/espece/cd_nom/432586
Eurypygiformes;Rhynochetidae;698726;Rhynochetos orarius;;3;A;https://inpn.mnhn.fr/espece/cd_nom/698726
Passeriformes;Regulidae;199454;Regulus calendula;Roitelet à couronne rubis;3;;https://inpn.mnhn.fr/espece/cd_nom/199454
Passeriformes;Regulidae;459638;Regulus ignicapilla;Roitelet à triple bandeau;3;P;https://inpn.mnhn.fr/espece/cd_nom/459638
Passeriformes;Regulidae;4314;Regulus ignicapillus;Roitelet à triple bandeau;3;P;https://inpn.mnhn.fr/espece/cd_nom/4314
Passeriformes;Regulidae;4316;Sylvia ignicapilla;Roitelet à triple bandeau;3;P;https://inpn.mnhn.fr/espece/cd_nom/4316
Passeriformes;Regulidae;4308;Regulus regulus;Roitelet huppé;3;P;https://inpn.mnhn.fr/espece/cd_nom/4308
Passeriformes;Regulidae;4311;Motacilla proregulus;Roitelet huppé;3;P;https://inpn.mnhn.fr/espece/cd_nom/4311
Passeriformes;Regulidae;4310;Motacilla regulus;Roitelet huppé;3;P;https://inpn.mnhn.fr/espece/cd_nom/4310
Passeriformes;Regulidae;4313;Regulus regulus interni;Roitelet huppé;3;P;https://inpn.mnhn.fr/espece/cd_nom/4313
Passeriformes;Regulidae;4312;Regulus regulus regulus;Roitelet huppé;3;P;https://inpn.mnhn.fr/espece/cd_nom/4312
Passeriformes;Regulidae;442320;Regulus satrapa;Roitelet à couronne dorée;3;;https://inpn.mnhn.fr/espece/cd_nom/442320
Charadriiformes;Recurvirostridae;626895;Himantopus himantopus mexicanus;Échasse d'Amérique ;3;;https://inpn.mnhn.fr/espece/cd_nom/626895
Charadriiformes;Recurvirostridae;782563;Charadrius mexicanus;Échasse d'Amérique ;3;;https://inpn.mnhn.fr/espece/cd_nom/782563
Charadriiformes;Recurvirostridae;441988;Himantopus mexicanus;Échasse d'Amérique ;3;;https://inpn.mnhn.fr/espece/cd_nom/441988
Charadriiformes;Recurvirostridae;442319;Recurvirostra americana;;3;;https://inpn.mnhn.fr/espece/cd_nom/442319
Piciformes;Ramphastidae;828782;Aulacorhynchus derbianus;Toucanet de Derby ;3;;https://inpn.mnhn.fr/espece/cd_nom/828782
Piciformes;Ramphastidae;828780;Aulacorhynchus whitelianus;;3;;https://inpn.mnhn.fr/espece/cd_nom/828780
Piciformes;Ramphastidae;441677;Aulacorhynchus derbianus;;3;;https://inpn.mnhn.fr/espece/cd_nom/441677
Piciformes;Ramphastidae;829193;Aulacorhynchus whitelianus osgoodi;;3;;https://inpn.mnhn.fr/espece/cd_nom/829193
Piciformes;Ramphastidae;442294;Pteroglossus aracari;Araçari grigri;3;;https://inpn.mnhn.fr/espece/cd_nom/442294
Piciformes;Ramphastidae;829101;Ramphastos Aracari;Araçari grigri;3;;https://inpn.mnhn.fr/espece/cd_nom/829101
Piciformes;Ramphastidae;829102;Pteroglossus aracari atricollis;;3;;https://inpn.mnhn.fr/espece/cd_nom/829102
Piciformes;Ramphastidae;829103;Ramphastos atricollis;;3;;https://inpn.mnhn.fr/espece/cd_nom/829103
Piciformes;Ramphastidae;442295;Pteroglossus viridis;Araçari vert;3;;https://inpn.mnhn.fr/espece/cd_nom/442295
Piciformes;Ramphastidae;442310;Ramphastos toco;Toucan toco;3;;https://inpn.mnhn.fr/espece/cd_nom/442310
Piciformes;Ramphastidae;442311;Ramphastos tucanus;Toucan à bec rouge, Toucan de Cuvier;3;;https://inpn.mnhn.fr/espece/cd_nom/442311
Piciformes;Ramphastidae;442312;Ramphastos vitellinus;Toucan vitellin, Toucan ariel;3;;https://inpn.mnhn.fr/espece/cd_nom/442312
Piciformes;Ramphastidae;442351;Selenidera nattereri;;3;;https://inpn.mnhn.fr/espece/cd_nom/442351
Piciformes;Ramphastidae;459527;Selenidera piperivora;;3;;https://inpn.mnhn.fr/espece/cd_nom/459527
Piciformes;Ramphastidae;829220;Pteroglossus culik;;3;;https://inpn.mnhn.fr/espece/cd_nom/829220
Piciformes;Ramphastidae;829215;Ramphastos piperivorus;;3;;https://inpn.mnhn.fr/espece/cd_nom/829215
Piciformes;Ramphastidae;442350;Selenidera culik;;3;;https://inpn.mnhn.fr/espece/cd_nom/442350
Gruiformes;Rallidae;441626;Amaurolimnas concolor;;3;;https://inpn.mnhn.fr/espece/cd_nom/441626
Gruiformes;Rallidae;829138;Rallus concolor;;3;;https://inpn.mnhn.fr/espece/cd_nom/829138
Gruiformes;Rallidae;829139;Amaurolimnas concolor castaneus;;3;;https://inpn.mnhn.fr/espece/cd_nom/829139
Gruiformes;Rallidae;441657;Aramides axillaris;;3;;https://inpn.mnhn.fr/espece/cd_nom/441657
Gruiformes;Rallidae;782428;Aramides cajaneus;;3;;https://inpn.mnhn.fr/espece/cd_nom/782428
Gruiformes;Rallidae;441658;Aramides cajanea;;3;;https://inpn.mnhn.fr/espece/cd_nom/441658
Gruiformes;Rallidae;782429;Fulica cajanea;;3;;https://inpn.mnhn.fr/espece/cd_nom/782429
Gruiformes;Rallidae;720199;Aramides mangle;Râle des palétuviers;3;;https://inpn.mnhn.fr/espece/cd_nom/720199
Gruiformes;Rallidae;782653;Eulabeornis mangle;Râle des palétuviers;3;;https://inpn.mnhn.fr/espece/cd_nom/782653
Gruiformes;Rallidae;782652;Gallinula mangle;Râle des palétuviers;3;;https://inpn.mnhn.fr/espece/cd_nom/782652
Gruiformes;Rallidae;441823;Coturnicops noveboracensis;Marouette jaune, Râle jaune;3;;https://inpn.mnhn.fr/espece/cd_nom/441823
Gruiformes;Rallidae;3053;Crex crex;Râle des genêts;3;P;https://inpn.mnhn.fr/espece/cd_nom/3053
Gruiformes;Rallidae;3055;Rallus crex;Râle des genêts;3;P;https://inpn.mnhn.fr/espece/cd_nom/3055
Gruiformes;Rallidae;528817;Dryolimnas;;3;;
Gruiformes;Rallidae;528810;Dryolimnas augusti;;3;A;https://inpn.mnhn.fr/espece/cd_nom/528810
Gruiformes;Rallidae;418808;Fulica newtoni;;3;;https://inpn.mnhn.fr/espece/cd_nom/418808
Gruiformes;Rallidae;528808;Fulica newtonii;;3;;https://inpn.mnhn.fr/espece/cd_nom/528808
Gruiformes;Rallidae;418720;Gallinula angulata;Gallinule africaine;3;;https://inpn.mnhn.fr/espece/cd_nom/418720
Gruiformes;Rallidae;418719;Gallinula chloropus pyrrhorrhoa;Gallinule poule-d’eau;3;A;https://inpn.mnhn.fr/espece/cd_nom/418719
Gruiformes;Rallidae;810001;Gallirallus epulare;;3;A;https://inpn.mnhn.fr/espece/cd_nom/810001
Gruiformes;Rallidae;810004;Gallirallus gracilitibia;;3;A;https://inpn.mnhn.fr/espece/cd_nom/810004
Gruiformes;Rallidae;418825;Gallirallus pacificus;;3;A;https://inpn.mnhn.fr/espece/cd_nom/418825
Gruiformes;Rallidae;810006;Gallirallus roletti;;3;A;https://inpn.mnhn.fr/espece/cd_nom/810006
Gruiformes;Rallidae;810007;Gallirallus steadmani;;3;A;https://inpn.mnhn.fr/espece/cd_nom/810007
Gruiformes;Rallidae;810009;Gallirallus storrsolsoni;;3;A;https://inpn.mnhn.fr/espece/cd_nom/810009
Gruiformes;Rallidae;790976;Hapalocrex;;3;;
Gruiformes;Rallidae;790977;Hapalocrex flaviventer;Marouette à sourcils blancs ;3;;https://inpn.mnhn.fr/espece/cd_nom/790977
Gruiformes;Rallidae;442265;Porzana flaviventer;Marouette à sourcils blancs ;3;;https://inpn.mnhn.fr/espece/cd_nom/442265
Gruiformes;Rallidae;813393;Rallus flaviventer;Marouette à sourcils blancs ;3;;https://inpn.mnhn.fr/espece/cd_nom/813393
Gruiformes;Rallidae;442024;Laterallus exilis;Râle grêle ;3;;https://inpn.mnhn.fr/espece/cd_nom/442024
Gruiformes;Rallidae;442025;Laterallus melanophaius;Râle brunoir ;3;;https://inpn.mnhn.fr/espece/cd_nom/442025
Gruiformes;Rallidae;442075;Micropygia schomburgkii;Râle ocellé ;3;;https://inpn.mnhn.fr/espece/cd_nom/442075
Gruiformes;Rallidae;828633;Mustelirallus albicollis;Marouette plombée ;3;;https://inpn.mnhn.fr/espece/cd_nom/828633
Gruiformes;Rallidae;442263;Porzana albicollis;Marouette plombée ;3;;https://inpn.mnhn.fr/espece/cd_nom/442263
Gruiformes;Rallidae;828634;Rallus albicollis;Marouette plombée ;3;;https://inpn.mnhn.fr/espece/cd_nom/828634
Gruiformes;Rallidae;828635;Mustelirallus erythrops;Râle à bec peint ;3;;https://inpn.mnhn.fr/espece/cd_nom/828635
Gruiformes;Rallidae;442131;Neocrex erythrops;Râle à bec peint ;3;;https://inpn.mnhn.fr/espece/cd_nom/442131
Gruiformes;Rallidae;828636;Porzana erythrops;Râle à bec peint ;3;;https://inpn.mnhn.fr/espece/cd_nom/828636
Gruiformes;Rallidae;829195;Mustelirallus erythrops olivascens;;3;;https://inpn.mnhn.fr/espece/cd_nom/829195
Gruiformes;Rallidae;829196;Neocrex erythrops olivascens;;3;;https://inpn.mnhn.fr/espece/cd_nom/829196
Gruiformes;Rallidae;442182;Pardirallus maculatus;Râle tacheté ;3;;https://inpn.mnhn.fr/espece/cd_nom/442182
Gruiformes;Rallidae;432591;Porphyrio coerulescens;;3;A;https://inpn.mnhn.fr/espece/cd_nom/432591
Gruiformes;Rallidae;442261;Porphyrio flavirostris;Talève favorite;3;;https://inpn.mnhn.fr/espece/cd_nom/442261
Gruiformes;Rallidae;782494;Fulica flavirostris;Talève favorite;3;;https://inpn.mnhn.fr/espece/cd_nom/782494
Gruiformes;Rallidae;782495;Porphyrula flavirostris;Talève favorite;3;;https://inpn.mnhn.fr/espece/cd_nom/782495
Gruiformes;Rallidae;432595;Porphyrio madagascariensis;;3;;https://inpn.mnhn.fr/espece/cd_nom/432595
Gruiformes;Rallidae;810022;Porphyrio mcnabi;;3;A;https://inpn.mnhn.fr/espece/cd_nom/810022
Gruiformes;Rallidae;418886;Porphyrio paepae;;3;A;https://inpn.mnhn.fr/espece/cd_nom/418886
Gruiformes;Rallidae;418826;Porzana nigra;;3;A;https://inpn.mnhn.fr/espece/cd_nom/418826
Gruiformes;Rallidae;838104;Rallus crepitans;;3;;https://inpn.mnhn.fr/espece/cd_nom/838104
Gruiformes;Rallidae;645317;Rallus elegans;;3;;https://inpn.mnhn.fr/espece/cd_nom/645317
Gruiformes;Rallidae;442308;Rallus limicola;;3;;https://inpn.mnhn.fr/espece/cd_nom/442308
Gruiformes;Rallidae;790973;Rufirallus;;3;;
Gruiformes;Rallidae;790974;Rufirallus viridis;Râle kiolo ;3;;https://inpn.mnhn.fr/espece/cd_nom/790974
Gruiformes;Rallidae;441646;Anurolimnas viridis;Râle kiolo ;3;;https://inpn.mnhn.fr/espece/cd_nom/441646
Gruiformes;Rallidae;790975;Laterallus viridis;Râle kiolo ;3;;https://inpn.mnhn.fr/espece/cd_nom/790975
Gruiformes;Rallidae;813394;Rallus viridis;Râle kiolo ;3;;https://inpn.mnhn.fr/espece/cd_nom/813394
Passeriformes;Pycnonotidae;418642;Hypsipetes;;3;;
Passeriformes;Pycnonotidae;432754;Hypsipetes borbonicus;Bulbul de la Réunion, Merle;3;A;https://inpn.mnhn.fr/espece/cd_nom/432754
Passeriformes;Pycnonotidae;418749;Hypsipetes madagascariensis;Bulbul de Madagascar;3;;https://inpn.mnhn.fr/espece/cd_nom/418749
Passeriformes;Pycnonotidae;816264;Turdus madagascariensis;Bulbul de Madagascar;3;;https://inpn.mnhn.fr/espece/cd_nom/816264
Passeriformes;Pycnonotidae;432746;Pycnonotus cafer;Bulbul à ventre rouge;3;;https://inpn.mnhn.fr/espece/cd_nom/432746
Passeriformes;Pycnonotidae;442300;Pycnonotus jocosus;;3;;https://inpn.mnhn.fr/espece/cd_nom/442300
Passeriformes;Pycnonotidae;816417;Lanius jocosus;;3;;https://inpn.mnhn.fr/espece/cd_nom/816417
Passeriformes;Pycnonotidae;418750;Pycnonotus jocosus emeria;Bulbul orphée;3;;https://inpn.mnhn.fr/espece/cd_nom/418750
Gruiformes;Psophiidae;442283;Psophia crepitans;Agami trompette, Agami, Aganmi;3;;https://inpn.mnhn.fr/espece/cd_nom/442283
Psittaciformes;Psittacidae;418737;Agapornis canus;Inséparable à tête grise;3;;https://inpn.mnhn.fr/espece/cd_nom/418737
Psittaciformes;Psittacidae;534642;Agapornis fischeri;Inséparable de Fischer;3;I;https://inpn.mnhn.fr/espece/cd_nom/534642
Psittaciformes;Psittacidae;538322;Agapornis personatus;Inséparable masqué;3;I;https://inpn.mnhn.fr/espece/cd_nom/538322
Psittaciformes;Psittacidae;418738;Agapornis pullarius;Inséparable à tête rouge;3;;https://inpn.mnhn.fr/espece/cd_nom/418738
Psittaciformes;Psittacidae;441630;Amazona amazonica;Amazone aourou ;3;;https://inpn.mnhn.fr/espece/cd_nom/441630
Psittaciformes;Psittacidae;441631;Amazona dufresniana;Amazone de Dufresne ;3;;https://inpn.mnhn.fr/espece/cd_nom/441631
Psittaciformes;Psittacidae;829237;Psittacus dufresnianus;Amazone de Dufresne ;3;;https://inpn.mnhn.fr/espece/cd_nom/829237
Psittaciformes;Psittacidae;441632;Amazona farinosa;Amazone poudrée;3;;https://inpn.mnhn.fr/espece/cd_nom/441632
Psittaciformes;Psittacidae;655175;Amazona martinicana;Amazone de la Martinique;3;A;https://inpn.mnhn.fr/espece/cd_nom/655175
Psittaciformes;Psittacidae;418800;Amazona martinicana;Amazone de la Martinique;3;A;https://inpn.mnhn.fr/espece/cd_nom/418800
Psittaciformes;Psittacidae;432584;Ara martinica;Amazone de la Martinique;3;A;https://inpn.mnhn.fr/espece/cd_nom/432584
Psittaciformes;Psittacidae;441633;Amazona ochrocephala;Amazone à tête jaune;3;;https://inpn.mnhn.fr/espece/cd_nom/441633
Psittaciformes;Psittacidae;418798;Amazona violacea;Perroquet de Guadeloupe;3;A;https://inpn.mnhn.fr/espece/cd_nom/418798
Psittaciformes;Psittacidae;441652;Ara ararauna;Ara bleue;3;;https://inpn.mnhn.fr/espece/cd_nom/441652
Psittaciformes;Psittacidae;441653;Ara chloropterus;Ara chloroptère;3;;https://inpn.mnhn.fr/espece/cd_nom/441653
Psittaciformes;Psittacidae;432583;Ara guadeloupensis;Ara de Guadeloupe;3;;https://inpn.mnhn.fr/espece/cd_nom/432583
Psittaciformes;Psittacidae;3453;Ara macao;Ara rouge, Ara macao;3;;https://inpn.mnhn.fr/espece/cd_nom/3453
Psittaciformes;Psittacidae;459462;Ara severus;Ara vert;3;;https://inpn.mnhn.fr/espece/cd_nom/459462
Psittaciformes;Psittacidae;441656;Ara severa;Ara vert;3;;https://inpn.mnhn.fr/espece/cd_nom/441656
Psittaciformes;Psittacidae;782514;Psittacus severus;Ara vert;3;;https://inpn.mnhn.fr/espece/cd_nom/782514
Psittaciformes;Psittacidae;828787;Aratinga nenday;Conure nanday;3;;https://inpn.mnhn.fr/espece/cd_nom/828787
Psittaciformes;Psittacidae;442126;Nandayus nenday;Conure nanday;3;;https://inpn.mnhn.fr/espece/cd_nom/442126
Psittaciformes;Psittacidae;828788;Psittacus nenday;Conure nanday;3;;https://inpn.mnhn.fr/espece/cd_nom/828788
Psittaciformes;Psittacidae;441664;Aratinga solstitialis;;3;;https://inpn.mnhn.fr/espece/cd_nom/441664
Psittaciformes;Psittacidae;828577;Psittacus solstitialis;;3;;https://inpn.mnhn.fr/espece/cd_nom/828577
Psittaciformes;Psittacidae;459464;Brotogeris chrysoptera;Toui para;3;;https://inpn.mnhn.fr/espece/cd_nom/459464
Psittaciformes;Psittacidae;441689;Brotogeris chrysopterus;Toui para;3;;https://inpn.mnhn.fr/espece/cd_nom/441689
Psittaciformes;Psittacidae;782521;Psittacus chrysopterus;Toui para;3;;https://inpn.mnhn.fr/espece/cd_nom/782521
Psittaciformes;Psittacidae;441690;Brotogeris versicolurus;;3;;https://inpn.mnhn.fr/espece/cd_nom/441690
Psittaciformes;Psittacidae;418852;Cyanoramphus ulietanus;;3;A;https://inpn.mnhn.fr/espece/cd_nom/418852
Psittaciformes;Psittacidae;418851;Cyanoramphus zealandicus;;3;A;https://inpn.mnhn.fr/espece/cd_nom/418851
Psittaciformes;Psittacidae;441870;Deroptyus accipitrinus;Papegeai maillé;3;;https://inpn.mnhn.fr/espece/cd_nom/441870
Psittaciformes;Psittacidae;782544;Diopsittaca;;3;;
Psittaciformes;Psittacidae;459480;Diopsittaca nobilis;Ara noble;3;;https://inpn.mnhn.fr/espece/cd_nom/459480
Psittaciformes;Psittacidae;441655;Ara nobilis;Ara noble;3;;https://inpn.mnhn.fr/espece/cd_nom/441655
Psittaciformes;Psittacidae;782545;Psittacus nobilis;Ara noble;3;;https://inpn.mnhn.fr/espece/cd_nom/782545
Psittaciformes;Psittacidae;828573;Eupsittula aurea;;3;;https://inpn.mnhn.fr/espece/cd_nom/828573
Psittaciformes;Psittacidae;441660;Aratinga aurea;;3;;https://inpn.mnhn.fr/espece/cd_nom/441660
Psittaciformes;Psittacidae;828574;Psittacus aureus;;3;;https://inpn.mnhn.fr/espece/cd_nom/828574
Psittaciformes;Psittacidae;828576;Eupsittula labati;Perrique de Guadeloupe, Conure de Guadeloupe;3;A;https://inpn.mnhn.fr/espece/cd_nom/828576
Psittaciformes;Psittacidae;459617;Aratinga labati;Perrique de Guadeloupe, Conure de Guadeloupe;3;A;https://inpn.mnhn.fr/espece/cd_nom/459617
Psittaciformes;Psittacidae;828571;Eupsittula pertinax;Conure cuivrée ;3;;https://inpn.mnhn.fr/espece/cd_nom/828571
Psittaciformes;Psittacidae;441663;Aratinga pertinax;Conure cuivrée ;3;;https://inpn.mnhn.fr/espece/cd_nom/441663
Psittaciformes;Psittacidae;828572;Psittacus pertinax;Conure cuivrée ;3;;https://inpn.mnhn.fr/espece/cd_nom/828572
